2025-04-03 18:23:57,706 - INFO - Experiment started at 2025-04-03 18:23:57.706371
2025-04-03 18:23:57,707 - INFO - Experiment mode: knowledge_bases
2025-04-03 18:23:57,707 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-03 18:23:57,707 - INFO - Using model: gemma-2-9b
2025-04-03 18:23:57,708 - INFO - Number of questions: 20
2025-04-03 18:23:57,708 - INFO - Repeats per question: 25
2025-04-03 18:23:57,708 - INFO - Timeout: 16 seconds
2025-04-03 18:23:57,708 - INFO - Concurrency: 15 workers
2025-04-03 18:23:57,708 - INFO - Delay between requests: 0.00625 seconds
2025-04-03 18:23:57,708 - INFO - Total API calls expected: 1000
2025-04-03 18:24:42,125 - INFO - Experiment started at 2025-04-03 18:24:42.125248
2025-04-03 18:24:42,126 - INFO - Experiment mode: knowledge_bases
2025-04-03 18:24:42,126 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-03 18:24:42,126 - INFO - Using model: gemma-2-9b
2025-04-03 18:24:42,126 - INFO - Number of questions: 20
2025-04-03 18:24:42,126 - INFO - Repeats per question: 25
2025-04-03 18:24:42,126 - INFO - Timeout: 16 seconds
2025-04-03 18:24:42,126 - INFO - Concurrency: 15 workers
2025-04-03 18:24:42,126 - INFO - Delay between requests: 0.00625 seconds
2025-04-03 18:24:42,126 - INFO - Total API calls expected: 1000
2025-04-03 18:27:41,270 - INFO - Experiment started at 2025-04-03 18:27:41.270448
2025-04-03 18:27:41,271 - INFO - Experiment mode: knowledge_bases
2025-04-03 18:27:41,271 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-03 18:27:41,271 - INFO - Using model: gemma-2-9b
2025-04-03 18:27:41,271 - INFO - Number of questions: 20
2025-04-03 18:27:41,271 - INFO - Repeats per question: 25
2025-04-03 18:27:41,272 - INFO - Timeout: 16 seconds
2025-04-03 18:27:41,272 - INFO - Concurrency: 15 workers
2025-04-03 18:27:41,273 - INFO - Delay between requests: 0.00625 seconds
2025-04-03 18:27:41,273 - INFO - Total API calls expected: 1000
2025-04-03 18:28:38,455 - INFO - Starting repeat 1/25 for all questions
2025-04-03 18:28:38,456 - INFO - Processing kb_a, Q1, repeat 1
2025-04-03 18:40:59,579 - INFO - Processing kb_a, Q18, repeat 15
2025-04-03 18:41:04,303 - INFO - Processing kb_a, Q19, repeat 15
2025-04-03 18:41:04,965 - INFO - Processing kb_a, Q20, repeat 15
2025-04-03 18:41:05,885 - INFO - Starting repeat 16/25 for all questions
2025-04-03 18:41:05,885 - INFO - Processing kb_a, Q1, repeat 16
2025-04-03 18:41:08,814 - INFO - Processing kb_a, Q2, repeat 16
2025-04-03 18:41:09,704 - INFO - Processing kb_a, Q3, repeat 16
2025-04-03 18:41:11,183 - INFO - Processing kb_a, Q4, repeat 16
2025-04-03 18:41:12,323 - INFO - Processing kb_a, Q5, repeat 16
2025-04-03 18:41:16,861 - INFO - Processing kb_a, Q6, repeat 16
2025-04-03 18:41:19,104 - INFO - Processing kb_a, Q7, repeat 16
2025-04-03 18:41:22,294 - INFO - Processing kb_a, Q8, repeat 16
2025-04-03 18:41:26,394 - INFO - Processing kb_a, Q9, repeat 16
2025-04-03 18:41:28,273 - INFO - Processing kb_a, Q10, repeat 16
2025-04-03 18:41:29,186 - INFO - Processing kb_a, Q11, repeat 16
2025-04-03 18:41:32,151 - INFO - Processing kb_a, Q12, repeat 16
2025-04-03 18:41:33,585 - INFO - Processing kb_a, Q13, repeat 16
2025-04-03 18:41:45,503 - INFO - Processing kb_a, Q14, repeat 16
2025-04-03 18:41:49,525 - INFO - Processing kb_a, Q15, repeat 16
2025-04-03 18:41:50,168 - INFO - Processing kb_a, Q16, repeat 16
2025-04-03 18:41:51,080 - INFO - Processing kb_a, Q17, repeat 16
2025-04-03 18:41:51,746 - INFO - Processing kb_a, Q18, repeat 16
2025-04-03 18:41:58,521 - INFO - Processing kb_a, Q19, repeat 16
2025-04-03 18:41:59,137 - INFO - Processing kb_a, Q20, repeat 16
2025-04-03 18:41:59,960 - INFO - Starting repeat 17/25 for all questions
2025-04-03 18:41:59,960 - INFO - Processing kb_a, Q1, repeat 17
2025-04-03 18:42:03,024 - INFO - Processing kb_a, Q2, repeat 17
2025-04-03 18:42:03,912 - INFO - Processing kb_a, Q3, repeat 17
2025-04-03 18:42:04,580 - INFO - Processing kb_a, Q4, repeat 17
2025-04-03 18:42:05,336 - INFO - Processing kb_a, Q5, repeat 17
2025-04-03 18:42:11,132 - INFO - Processing kb_a, Q6, repeat 17
2025-04-03 18:42:13,127 - INFO - Processing kb_a, Q7, repeat 17
2025-04-03 18:42:15,489 - INFO - Processing kb_a, Q8, repeat 17
2025-04-03 18:42:18,193 - INFO - Processing kb_a, Q9, repeat 17
2025-04-03 18:42:19,725 - INFO - Processing kb_a, Q10, repeat 17
2025-04-03 18:42:20,413 - INFO - Processing kb_a, Q11, repeat 17
2025-04-03 18:42:21,942 - INFO - Processing kb_a, Q12, repeat 17
2025-04-03 18:42:23,494 - INFO - Processing kb_a, Q13, repeat 17
2025-04-03 18:42:35,138 - INFO - Processing kb_a, Q14, repeat 17
2025-04-03 18:42:39,044 - INFO - Processing kb_a, Q15, repeat 17
2025-04-03 18:42:39,684 - INFO - Processing kb_a, Q16, repeat 17
2025-04-03 18:42:40,600 - INFO - Processing kb_a, Q17, repeat 17
2025-04-03 18:42:41,276 - INFO - Processing kb_a, Q18, repeat 17
2025-04-03 18:42:44,162 - INFO - Processing kb_a, Q19, repeat 17
2025-04-03 18:42:44,766 - INFO - Processing kb_a, Q20, repeat 17
2025-04-03 18:42:45,713 - INFO - Starting repeat 18/25 for all questions
2025-04-03 18:42:45,713 - INFO - Processing kb_a, Q1, repeat 18
2025-04-03 18:42:49,028 - INFO - Processing kb_a, Q2, repeat 18
2025-04-03 18:42:49,908 - INFO - Processing kb_a, Q3, repeat 18
2025-04-03 18:42:50,582 - INFO - Processing kb_a, Q4, repeat 18
2025-04-03 18:42:51,368 - INFO - Processing kb_a, Q5, repeat 18
2025-04-03 18:42:55,803 - INFO - Processing kb_a, Q6, repeat 18
2025-04-03 18:42:57,893 - INFO - Processing kb_a, Q7, repeat 18
2025-04-03 18:43:00,024 - INFO - Processing kb_a, Q8, repeat 18
2025-04-03 18:43:03,112 - INFO - Processing kb_a, Q9, repeat 18
2025-04-03 18:43:04,580 - INFO - Processing kb_a, Q10, repeat 18
2025-04-03 18:43:07,775 - INFO - Processing kb_a, Q11, repeat 18
2025-04-03 18:43:09,320 - INFO - Processing kb_a, Q12, repeat 18
2025-04-03 18:43:12,724 - INFO - Processing kb_a, Q13, repeat 18
2025-04-03 18:43:25,236 - INFO - Processing kb_a, Q14, repeat 18
2025-04-03 18:43:28,789 - INFO - Processing kb_a, Q15, repeat 18
2025-04-03 18:43:29,421 - INFO - Processing kb_a, Q16, repeat 18
2025-04-03 18:43:30,451 - INFO - Processing kb_a, Q17, repeat 18
2025-04-03 18:43:31,066 - INFO - Processing kb_a, Q18, repeat 18
2025-04-03 18:43:34,817 - INFO - Processing kb_a, Q19, repeat 18
2025-04-03 18:43:35,418 - INFO - Processing kb_a, Q20, repeat 18
2025-04-03 18:43:36,222 - INFO - Starting repeat 19/25 for all questions
2025-04-03 18:43:36,222 - INFO - Processing kb_a, Q1, repeat 19
2025-04-03 18:43:39,007 - INFO - Processing kb_a, Q2, repeat 19
2025-04-03 18:43:39,894 - INFO - Processing kb_a, Q3, repeat 19
2025-04-03 18:43:40,561 - INFO - Processing kb_a, Q4, repeat 19
2025-04-03 18:43:41,339 - INFO - Processing kb_a, Q5, repeat 19
2025-04-03 18:43:45,089 - INFO - Processing kb_a, Q6, repeat 19
2025-04-03 18:43:46,793 - INFO - Processing kb_a, Q7, repeat 19
2025-04-03 18:43:49,414 - INFO - Processing kb_a, Q8, repeat 19
2025-04-03 18:43:52,363 - INFO - Processing kb_a, Q9, repeat 19
2025-04-03 18:43:54,190 - INFO - Processing kb_a, Q10, repeat 19
2025-04-03 18:43:55,000 - INFO - Processing kb_a, Q11, repeat 19
2025-04-03 18:43:57,979 - INFO - Processing kb_a, Q12, repeat 19
2025-04-03 18:43:59,488 - INFO - Processing kb_a, Q13, repeat 19
2025-04-03 18:44:10,790 - INFO - Processing kb_a, Q14, repeat 19
2025-04-03 18:44:14,767 - INFO - Processing kb_a, Q15, repeat 19
2025-04-03 18:44:15,417 - INFO - Processing kb_a, Q16, repeat 19
2025-04-03 18:44:16,318 - INFO - Processing kb_a, Q17, repeat 19
2025-04-03 18:44:16,941 - INFO - Processing kb_a, Q18, repeat 19
2025-04-03 18:44:20,084 - INFO - Processing kb_a, Q19, repeat 19
2025-04-03 18:44:20,692 - INFO - Processing kb_a, Q20, repeat 19
2025-04-03 18:44:21,635 - INFO - Starting repeat 20/25 for all questions
2025-04-03 18:44:21,635 - INFO - Processing kb_a, Q1, repeat 20
2025-04-03 18:44:24,498 - INFO - Processing kb_a, Q2, repeat 20
2025-04-03 18:44:25,380 - INFO - Processing kb_a, Q3, repeat 20
2025-04-03 18:44:26,060 - INFO - Processing kb_a, Q4, repeat 20
2025-04-03 18:44:27,071 - INFO - Processing kb_a, Q5, repeat 20
2025-04-03 18:44:32,700 - INFO - Processing kb_a, Q6, repeat 20
2025-04-03 18:44:34,555 - INFO - Processing kb_a, Q7, repeat 20
2025-04-03 18:44:37,213 - INFO - Processing kb_a, Q8, repeat 20
2025-04-03 18:44:40,779 - INFO - Processing kb_a, Q9, repeat 20
2025-04-03 18:44:41,818 - INFO - Processing kb_a, Q10, repeat 20
2025-04-03 18:44:44,433 - INFO - Processing kb_a, Q11, repeat 20
2025-04-03 18:44:45,946 - INFO - Processing kb_a, Q12, repeat 20
2025-04-03 18:44:47,371 - INFO - Processing kb_a, Q13, repeat 20
2025-04-03 18:44:59,624 - INFO - Processing kb_a, Q14, repeat 20
2025-04-03 18:45:03,392 - INFO - Processing kb_a, Q15, repeat 20
2025-04-03 18:45:04,024 - INFO - Processing kb_a, Q16, repeat 20
2025-04-03 18:45:04,924 - INFO - Processing kb_a, Q17, repeat 20
2025-04-03 18:45:05,595 - INFO - Processing kb_a, Q18, repeat 20
2025-04-03 18:45:11,642 - INFO - Processing kb_a, Q19, repeat 20
2025-04-03 18:45:12,263 - INFO - Processing kb_a, Q20, repeat 20
2025-04-03 18:45:13,279 - INFO - Starting repeat 21/25 for all questions
2025-04-03 18:45:13,279 - INFO - Processing kb_a, Q1, repeat 21
2025-04-03 18:45:16,959 - INFO - Processing kb_a, Q2, repeat 21
2025-04-03 18:45:17,839 - INFO - Processing kb_a, Q3, repeat 21
2025-04-03 18:45:18,529 - INFO - Processing kb_a, Q4, repeat 21
2025-04-03 18:45:19,294 - INFO - Processing kb_a, Q5, repeat 21
2025-04-03 18:45:24,470 - INFO - Processing kb_a, Q6, repeat 21
2025-04-03 18:45:26,932 - INFO - Processing kb_a, Q7, repeat 21
2025-04-03 18:45:28,751 - INFO - Processing kb_a, Q8, repeat 21
2025-04-03 18:45:31,449 - INFO - Processing kb_a, Q9, repeat 21
2025-04-03 18:45:33,326 - INFO - Processing kb_a, Q10, repeat 21
2025-04-03 18:45:33,996 - INFO - Processing kb_a, Q11, repeat 21
2025-04-03 18:45:35,813 - INFO - Processing kb_a, Q12, repeat 21
2025-04-03 18:45:37,074 - INFO - Processing kb_a, Q13, repeat 21
2025-04-03 18:45:49,457 - INFO - Processing kb_a, Q14, repeat 21
2025-04-03 18:45:52,685 - INFO - Processing kb_a, Q15, repeat 21
2025-04-03 18:45:53,325 - INFO - Processing kb_a, Q16, repeat 21
2025-04-03 18:45:54,247 - INFO - Processing kb_a, Q17, repeat 21
2025-04-03 18:45:54,900 - INFO - Processing kb_a, Q18, repeat 21
2025-04-03 18:45:58,065 - INFO - Processing kb_a, Q19, repeat 21
2025-04-03 18:45:58,668 - INFO - Processing kb_a, Q20, repeat 21
2025-04-03 18:45:59,392 - INFO - Starting repeat 22/25 for all questions
2025-04-03 18:45:59,392 - INFO - Processing kb_a, Q1, repeat 22
2025-04-03 18:46:02,810 - INFO - Processing kb_a, Q2, repeat 22
2025-04-03 18:46:03,704 - INFO - Processing kb_a, Q3, repeat 22
2025-04-03 18:46:05,488 - INFO - Processing kb_a, Q4, repeat 22
2025-04-03 18:46:06,241 - INFO - Processing kb_a, Q5, repeat 22
2025-04-03 18:46:12,613 - INFO - Processing kb_a, Q6, repeat 22
2025-04-03 18:46:14,961 - INFO - Processing kb_a, Q7, repeat 22
2025-04-03 18:46:16,960 - INFO - Processing kb_a, Q8, repeat 22
2025-04-03 18:46:19,875 - INFO - Processing kb_a, Q9, repeat 22
2025-04-03 18:46:21,517 - INFO - Processing kb_a, Q10, repeat 22
2025-04-03 18:46:23,317 - INFO - Processing kb_a, Q11, repeat 22
2025-04-03 18:46:26,175 - INFO - Processing kb_a, Q12, repeat 22
2025-04-03 18:46:31,060 - INFO - Processing kb_a, Q13, repeat 22
2025-04-03 18:46:45,138 - INFO - Processing kb_a, Q14, repeat 22
2025-04-03 18:46:50,405 - INFO - Processing kb_a, Q15, repeat 22
2025-04-03 18:46:51,140 - INFO - Processing kb_a, Q16, repeat 22
2025-04-03 18:46:52,210 - INFO - Processing kb_a, Q17, repeat 22
2025-04-03 18:46:52,937 - INFO - Processing kb_a, Q18, repeat 22
2025-04-03 18:46:58,937 - INFO - Processing kb_a, Q19, repeat 22
2025-04-03 18:46:59,631 - INFO - Processing kb_a, Q20, repeat 22
2025-04-03 18:47:00,734 - INFO - Starting repeat 23/25 for all questions
2025-04-03 18:47:00,734 - INFO - Processing kb_a, Q1, repeat 23
2025-04-03 18:47:04,734 - INFO - Processing kb_a, Q2, repeat 23
2025-04-03 18:47:05,820 - INFO - Processing kb_a, Q3, repeat 23
2025-04-03 18:47:06,635 - INFO - Processing kb_a, Q4, repeat 23
2025-04-03 18:47:07,537 - INFO - Processing kb_a, Q5, repeat 23
2025-04-03 18:47:11,852 - INFO - Processing kb_a, Q6, repeat 23
2025-04-03 18:47:14,494 - INFO - Processing kb_a, Q7, repeat 23
2025-04-03 18:47:16,306 - INFO - Processing kb_a, Q8, repeat 23
2025-04-03 18:47:20,732 - INFO - Processing kb_a, Q9, repeat 23
2025-04-03 18:47:22,226 - INFO - Processing kb_a, Q10, repeat 23
2025-04-03 18:47:23,292 - INFO - Processing kb_a, Q11, repeat 23
2025-04-03 18:47:25,121 - INFO - Processing kb_a, Q12, repeat 23
2025-04-03 18:47:26,534 - INFO - Processing kb_a, Q13, repeat 23
2025-04-03 18:47:37,761 - INFO - Processing kb_a, Q14, repeat 23
2025-04-03 18:47:41,204 - INFO - Processing kb_a, Q15, repeat 23
2025-04-03 18:47:41,855 - INFO - Processing kb_a, Q16, repeat 23
2025-04-03 18:47:42,753 - INFO - Processing kb_a, Q17, repeat 23
2025-04-03 18:47:43,416 - INFO - Processing kb_a, Q18, repeat 23
2025-04-03 18:47:44,852 - INFO - Processing kb_a, Q19, repeat 23
2025-04-03 18:47:45,460 - INFO - Processing kb_a, Q20, repeat 23
2025-04-03 18:47:46,283 - INFO - Starting repeat 24/25 for all questions
2025-04-03 18:47:46,283 - INFO - Processing kb_a, Q1, repeat 24
2025-04-03 18:47:49,865 - INFO - Processing kb_a, Q2, repeat 24
2025-04-03 18:47:50,749 - INFO - Processing kb_a, Q3, repeat 24
2025-04-03 18:47:51,460 - INFO - Processing kb_a, Q4, repeat 24
2025-04-03 18:47:52,441 - INFO - Processing kb_a, Q5, repeat 24
2025-04-03 18:47:57,376 - INFO - Processing kb_a, Q6, repeat 24
2025-04-03 18:47:59,550 - INFO - Processing kb_a, Q7, repeat 24
2025-04-03 18:48:01,348 - INFO - Processing kb_a, Q8, repeat 24
2025-04-03 18:48:03,867 - INFO - Processing kb_a, Q9, repeat 24
2025-04-03 18:48:05,255 - INFO - Processing kb_a, Q10, repeat 24
2025-04-03 18:48:05,941 - INFO - Processing kb_a, Q11, repeat 24
2025-04-03 18:48:07,438 - INFO - Processing kb_a, Q12, repeat 24
2025-04-03 18:48:08,618 - INFO - Processing kb_a, Q13, repeat 24
2025-04-03 18:48:22,490 - INFO - Processing kb_a, Q14, repeat 24
2025-04-03 18:48:26,141 - INFO - Processing kb_a, Q15, repeat 24
2025-04-03 18:48:26,784 - INFO - Processing kb_a, Q16, repeat 24
2025-04-03 18:48:27,703 - INFO - Processing kb_a, Q17, repeat 24
2025-04-03 18:48:28,324 - INFO - Processing kb_a, Q18, repeat 24
2025-04-03 18:48:31,741 - INFO - Processing kb_a, Q19, repeat 24
2025-04-03 18:48:32,357 - INFO - Processing kb_a, Q20, repeat 24
2025-04-03 18:48:33,096 - INFO - Starting repeat 25/25 for all questions
2025-04-03 18:48:33,096 - INFO - Processing kb_a, Q1, repeat 25
2025-04-03 18:48:36,250 - INFO - Processing kb_a, Q2, repeat 25
2025-04-03 18:48:37,165 - INFO - Processing kb_a, Q3, repeat 25
2025-04-03 18:48:37,837 - INFO - Processing kb_a, Q4, repeat 25
2025-04-03 18:48:38,671 - INFO - Processing kb_a, Q5, repeat 25
2025-04-03 18:48:42,737 - INFO - Processing kb_a, Q6, repeat 25
2025-04-03 18:48:43,564 - INFO - Processing kb_a, Q7, repeat 25
2025-04-03 18:48:46,266 - INFO - Processing kb_a, Q8, repeat 25
2025-04-03 18:48:49,811 - INFO - Processing kb_a, Q9, repeat 25
2025-04-03 18:48:51,339 - INFO - Processing kb_a, Q10, repeat 25
2025-04-03 18:48:52,007 - INFO - Processing kb_a, Q11, repeat 25
2025-04-03 18:48:54,833 - INFO - Processing kb_a, Q12, repeat 25
2025-04-03 18:48:56,238 - INFO - Processing kb_a, Q13, repeat 25
2025-04-03 18:49:09,698 - INFO - Processing kb_a, Q14, repeat 25
2025-04-03 18:49:13,691 - INFO - Processing kb_a, Q15, repeat 25
2025-04-03 18:49:14,328 - INFO - Processing kb_a, Q16, repeat 25
2025-04-03 18:49:15,767 - INFO - Processing kb_a, Q17, repeat 25
2025-04-03 18:49:16,446 - INFO - Processing kb_a, Q18, repeat 25
2025-04-03 18:49:17,618 - INFO - Processing kb_a, Q19, repeat 25
2025-04-03 18:49:18,237 - INFO - Processing kb_a, Q20, repeat 25
2025-04-03 18:49:19,644 - INFO - Saved results for kb_a to ./model_results/kb_a_results_20250403_184919.json
2025-04-03 18:49:51,333 - INFO - Starting repeat 1/25 for all questions
2025-04-03 18:49:51,333 - INFO - Processing kb_b, Q1, repeat 1
2025-04-03 18:49:54,262 - INFO - Processing kb_b, Q2, repeat 1
2025-04-03 18:49:55,187 - INFO - Processing kb_b, Q3, repeat 1
2025-04-03 18:49:55,878 - INFO - Processing kb_b, Q4, repeat 1
2025-04-03 18:49:56,643 - INFO - Processing kb_b, Q5, repeat 1
2025-04-03 18:50:02,364 - INFO - Processing kb_b, Q6, repeat 1
2025-04-03 18:50:04,312 - INFO - Processing kb_b, Q7, repeat 1
2025-04-03 18:50:07,220 - INFO - Processing kb_b, Q8, repeat 1
2025-04-03 18:50:10,176 - INFO - Processing kb_b, Q9, repeat 1
2025-04-03 18:50:11,935 - INFO - Processing kb_b, Q10, repeat 1
2025-04-03 18:50:13,902 - INFO - Processing kb_b, Q11, repeat 1
2025-04-03 18:50:15,452 - INFO - Processing kb_b, Q12, repeat 1
2025-04-03 18:50:16,804 - INFO - Processing kb_b, Q13, repeat 1
2025-04-03 18:50:28,405 - INFO - Processing kb_b, Q14, repeat 1
2025-04-03 18:50:32,114 - INFO - Processing kb_b, Q15, repeat 1
2025-04-03 18:50:32,794 - INFO - Processing kb_b, Q16, repeat 1
2025-04-03 18:50:33,714 - INFO - Processing kb_b, Q17, repeat 1
2025-04-03 18:50:34,403 - INFO - Processing kb_b, Q18, repeat 1
2025-04-03 18:50:37,291 - INFO - Processing kb_b, Q19, repeat 1
2025-04-03 18:50:37,909 - INFO - Processing kb_b, Q20, repeat 1
2025-04-03 18:50:38,650 - INFO - Starting repeat 2/25 for all questions
2025-04-03 18:50:38,650 - INFO - Processing kb_b, Q1, repeat 2
2025-04-03 18:50:40,912 - INFO - Processing kb_b, Q2, repeat 2
2025-04-03 18:50:41,793 - INFO - Processing kb_b, Q3, repeat 2
2025-04-03 18:50:42,480 - INFO - Processing kb_b, Q4, repeat 2
2025-04-03 18:50:43,335 - INFO - Processing kb_b, Q5, repeat 2
2025-04-03 18:50:45,858 - INFO - Processing kb_b, Q6, repeat 2
2025-04-03 18:50:47,874 - INFO - Processing kb_b, Q7, repeat 2
2025-04-03 18:50:51,275 - INFO - Processing kb_b, Q8, repeat 2
2025-04-03 18:50:54,723 - INFO - Processing kb_b, Q9, repeat 2
2025-04-03 18:50:56,359 - INFO - Processing kb_b, Q10, repeat 2
2025-04-03 18:50:57,263 - INFO - Processing kb_b, Q11, repeat 2
2025-04-03 18:50:58,830 - INFO - Processing kb_b, Q12, repeat 2
2025-04-03 18:50:59,954 - INFO - Processing kb_b, Q13, repeat 2
2025-04-03 18:51:11,491 - INFO - Processing kb_b, Q14, repeat 2
2025-04-03 18:51:15,885 - INFO - Processing kb_b, Q15, repeat 2
2025-04-03 18:51:16,516 - INFO - Processing kb_b, Q16, repeat 2
2025-04-03 18:51:17,415 - INFO - Processing kb_b, Q17, repeat 2
2025-04-03 18:51:18,268 - INFO - Processing kb_b, Q18, repeat 2
2025-04-03 18:51:21,789 - INFO - Processing kb_b, Q19, repeat 2
2025-04-03 18:51:22,409 - INFO - Processing kb_b, Q20, repeat 2
2025-04-03 18:51:23,148 - INFO - Starting repeat 3/25 for all questions
2025-04-03 18:51:23,149 - INFO - Processing kb_b, Q1, repeat 3
2025-04-03 18:51:26,299 - INFO - Processing kb_b, Q2, repeat 3
2025-04-03 18:51:27,133 - INFO - Processing kb_b, Q3, repeat 3
2025-04-03 18:51:27,820 - INFO - Processing kb_b, Q4, repeat 3
2025-04-03 18:51:28,600 - INFO - Processing kb_b, Q5, repeat 3
2025-04-03 18:51:33,951 - INFO - Processing kb_b, Q6, repeat 3
2025-04-03 18:51:36,220 - INFO - Processing kb_b, Q7, repeat 3
2025-04-03 18:51:38,238 - INFO - Processing kb_b, Q8, repeat 3
2025-04-03 18:51:42,385 - INFO - Processing kb_b, Q9, repeat 3
2025-04-03 18:51:43,982 - INFO - Processing kb_b, Q10, repeat 3
2025-04-03 18:51:44,802 - INFO - Processing kb_b, Q11, repeat 3
2025-04-03 18:51:46,678 - INFO - Processing kb_b, Q12, repeat 3
2025-04-03 18:51:47,943 - INFO - Processing kb_b, Q13, repeat 3
2025-04-03 18:51:58,408 - INFO - Processing kb_b, Q14, repeat 3
2025-04-03 18:52:01,994 - INFO - Processing kb_b, Q15, repeat 3
2025-04-03 18:52:02,628 - INFO - Processing kb_b, Q16, repeat 3
2025-04-03 18:52:03,529 - INFO - Processing kb_b, Q17, repeat 3
2025-04-03 18:52:04,195 - INFO - Processing kb_b, Q18, repeat 3
2025-04-03 18:52:09,649 - INFO - Processing kb_b, Q19, repeat 3
2025-04-03 18:52:10,295 - INFO - Processing kb_b, Q20, repeat 3
2025-04-03 18:52:11,121 - INFO - Starting repeat 4/25 for all questions
2025-04-03 18:52:11,121 - INFO - Processing kb_b, Q1, repeat 4
2025-04-03 18:52:14,231 - INFO - Processing kb_b, Q2, repeat 4
2025-04-03 18:52:15,137 - INFO - Processing kb_b, Q3, repeat 4
2025-04-03 18:52:15,827 - INFO - Processing kb_b, Q4, repeat 4
2025-04-03 18:52:16,601 - INFO - Processing kb_b, Q5, repeat 4
2025-04-03 18:52:21,831 - INFO - Processing kb_b, Q6, repeat 4
2025-04-03 18:52:24,135 - INFO - Processing kb_b, Q7, repeat 4
2025-04-03 18:52:26,164 - INFO - Processing kb_b, Q8, repeat 4
2025-04-03 18:52:30,272 - INFO - Processing kb_b, Q9, repeat 4
2025-04-03 18:52:31,740 - INFO - Processing kb_b, Q10, repeat 4
2025-04-03 18:52:32,645 - INFO - Processing kb_b, Q11, repeat 4
2025-04-03 18:52:34,541 - INFO - Processing kb_b, Q12, repeat 4
2025-04-03 18:52:35,842 - INFO - Processing kb_b, Q13, repeat 4
2025-04-03 18:52:47,638 - INFO - Processing kb_b, Q14, repeat 4
2025-04-03 18:52:51,359 - INFO - Processing kb_b, Q15, repeat 4
2025-04-03 18:52:51,992 - INFO - Processing kb_b, Q16, repeat 4
2025-04-03 18:52:52,894 - INFO - Processing kb_b, Q17, repeat 4
2025-04-03 18:52:53,679 - INFO - Processing kb_b, Q18, repeat 4
2025-04-03 18:52:58,874 - INFO - Processing kb_b, Q19, repeat 4
2025-04-03 18:52:59,520 - INFO - Processing kb_b, Q20, repeat 4
2025-04-03 18:53:00,452 - INFO - Starting repeat 5/25 for all questions
2025-04-03 18:53:00,452 - INFO - Processing kb_b, Q1, repeat 5
2025-04-03 18:53:03,835 - INFO - Processing kb_b, Q2, repeat 5
2025-04-03 18:53:04,670 - INFO - Processing kb_b, Q3, repeat 5
2025-04-03 18:53:05,362 - INFO - Processing kb_b, Q4, repeat 5
2025-04-03 18:53:06,126 - INFO - Processing kb_b, Q5, repeat 5
2025-04-03 18:53:11,289 - INFO - Processing kb_b, Q6, repeat 5
2025-04-03 18:53:13,354 - INFO - Processing kb_b, Q7, repeat 5
2025-04-03 18:53:15,179 - INFO - Processing kb_b, Q8, repeat 5
2025-04-03 18:53:18,508 - INFO - Processing kb_b, Q9, repeat 5
2025-04-03 18:53:19,976 - INFO - Processing kb_b, Q10, repeat 5
2025-04-03 18:53:20,890 - INFO - Processing kb_b, Q11, repeat 5
2025-04-03 18:53:23,870 - INFO - Processing kb_b, Q12, repeat 5
2025-04-03 18:53:25,066 - INFO - Processing kb_b, Q13, repeat 5
2025-04-03 18:53:36,558 - INFO - Processing kb_b, Q14, repeat 5
2025-04-03 18:53:40,955 - INFO - Processing kb_b, Q15, repeat 5
2025-04-03 18:53:41,614 - INFO - Processing kb_b, Q16, repeat 5
2025-04-03 18:53:42,536 - INFO - Processing kb_b, Q17, repeat 5
2025-04-03 18:53:43,227 - INFO - Processing kb_b, Q18, repeat 5
2025-04-03 18:53:44,548 - INFO - Processing kb_b, Q19, repeat 5
2025-04-03 18:53:45,229 - INFO - Processing kb_b, Q20, repeat 5
2025-04-03 18:53:46,155 - INFO - Starting repeat 6/25 for all questions
2025-04-03 18:53:46,155 - INFO - Processing kb_b, Q1, repeat 6
2025-04-03 18:53:49,620 - INFO - Processing kb_b, Q2, repeat 6
2025-04-03 18:53:50,514 - INFO - Processing kb_b, Q3, repeat 6
2025-04-03 18:53:51,190 - INFO - Processing kb_b, Q4, repeat 6
2025-04-03 18:53:51,972 - INFO - Processing kb_b, Q5, repeat 6
2025-04-03 18:53:57,547 - INFO - Processing kb_b, Q6, repeat 6
2025-04-03 18:53:59,545 - INFO - Processing kb_b, Q7, repeat 6
2025-04-03 18:54:00,707 - INFO - Processing kb_b, Q8, repeat 6
2025-04-03 18:54:03,677 - INFO - Processing kb_b, Q9, repeat 6
2025-04-03 18:54:05,198 - INFO - Processing kb_b, Q10, repeat 6
2025-04-03 18:54:05,875 - INFO - Processing kb_b, Q11, repeat 6
2025-04-03 18:54:07,406 - INFO - Processing kb_b, Q12, repeat 6
2025-04-03 18:54:08,679 - INFO - Processing kb_b, Q13, repeat 6
2025-04-03 18:54:19,611 - INFO - Processing kb_b, Q14, repeat 6
2025-04-03 18:54:23,304 - INFO - Processing kb_b, Q15, repeat 6
2025-04-03 18:54:23,947 - INFO - Processing kb_b, Q16, repeat 6
2025-04-03 18:54:24,854 - INFO - Processing kb_b, Q17, repeat 6
2025-04-03 18:54:25,688 - INFO - Processing kb_b, Q18, repeat 6
2025-04-03 18:54:29,524 - INFO - Processing kb_b, Q19, repeat 6
