2025-04-10 00:20:49,420 - INFO - Experiment started at 2025-04-10 00:20:49.420094
2025-04-10 00:20:49,420 - INFO - Experiment mode: knowledge_bases
2025-04-10 00:20:49,421 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-10 00:20:49,421 - INFO - Using model: gemma-2-9b
2025-04-10 00:20:49,421 - INFO - Number of questions: 20
2025-04-10 00:20:49,421 - INFO - Repeats per question: 25
2025-04-10 00:20:49,421 - INFO - Timeout: 16 seconds
2025-04-10 00:20:49,421 - INFO - Concurrency: 15 workers
2025-04-10 00:20:49,421 - INFO - Delay between requests: 0.00625 seconds
2025-04-10 00:20:49,421 - INFO - Total API calls expected: 1000
2025-04-10 00:21:21,116 - INFO - Starting repeat 1/25 for all questions
2025-04-10 00:21:21,117 - INFO - Processing kb_a, Q1, repeat 1
2025-04-10 00:36:45,285 - INFO - Processing kb_a, Q13, repeat 17
2025-04-10 00:36:58,960 - INFO - Processing kb_a, Q14, repeat 17
2025-04-10 00:37:02,642 - INFO - Processing kb_a, Q15, repeat 17
2025-04-10 00:37:03,271 - INFO - Processing kb_a, Q16, repeat 17
2025-04-10 00:37:04,185 - INFO - Processing kb_a, Q17, repeat 17
2025-04-10 00:37:04,803 - INFO - Processing kb_a, Q18, repeat 17
2025-04-10 00:37:05,632 - INFO - Processing kb_a, Q19, repeat 17
2025-04-10 00:37:06,250 - INFO - Processing kb_a, Q20, repeat 17
2025-04-10 00:37:06,962 - INFO - Starting repeat 18/25 for all questions
2025-04-10 00:37:06,962 - INFO - Processing kb_a, Q1, repeat 18
2025-04-10 00:37:10,024 - INFO - Processing kb_a, Q2, repeat 18
2025-04-10 00:37:12,202 - INFO - Processing kb_a, Q3, repeat 18
2025-04-10 00:37:14,877 - INFO - Processing kb_a, Q4, repeat 18
2025-04-10 00:37:19,599 - INFO - Processing kb_a, Q5, repeat 18
2025-04-10 00:37:21,074 - INFO - Processing kb_a, Q6, repeat 18
2025-04-10 00:37:24,915 - INFO - Processing kb_a, Q7, repeat 18
2025-04-10 00:37:28,757 - INFO - Processing kb_a, Q8, repeat 18
2025-04-10 00:37:32,191 - INFO - Processing kb_a, Q9, repeat 18
2025-04-10 00:37:34,955 - INFO - Processing kb_a, Q10, repeat 18
2025-04-10 00:37:36,359 - INFO - Processing kb_a, Q11, repeat 18
2025-04-10 00:37:39,458 - INFO - Processing kb_a, Q12, repeat 18
2025-04-10 00:37:42,801 - INFO - Processing kb_a, Q13, repeat 18
2025-04-10 00:37:54,700 - INFO - Processing kb_a, Q14, repeat 18
2025-04-10 00:37:58,549 - INFO - Processing kb_a, Q15, repeat 18
2025-04-10 00:37:59,222 - INFO - Processing kb_a, Q16, repeat 18
2025-04-10 00:38:00,120 - INFO - Processing kb_a, Q17, repeat 18
2025-04-10 00:38:00,784 - INFO - Processing kb_a, Q18, repeat 18
2025-04-10 00:38:04,909 - INFO - Processing kb_a, Q19, repeat 18
2025-04-10 00:38:05,563 - INFO - Processing kb_a, Q20, repeat 18
2025-04-10 00:38:06,317 - INFO - Starting repeat 19/25 for all questions
2025-04-10 00:38:06,317 - INFO - Processing kb_a, Q1, repeat 19
2025-04-10 00:38:09,305 - INFO - Processing kb_a, Q2, repeat 19
2025-04-10 00:38:11,460 - INFO - Processing kb_a, Q3, repeat 19
2025-04-10 00:38:14,291 - INFO - Processing kb_a, Q4, repeat 19
2025-04-10 00:38:17,387 - INFO - Processing kb_a, Q5, repeat 19
2025-04-10 00:38:18,794 - INFO - Processing kb_a, Q6, repeat 19
2025-04-10 00:38:22,527 - INFO - Processing kb_a, Q7, repeat 19
2025-04-10 00:38:23,919 - INFO - Processing kb_a, Q8, repeat 19
2025-04-10 00:38:28,028 - INFO - Processing kb_a, Q9, repeat 19
2025-04-10 00:38:30,705 - INFO - Processing kb_a, Q10, repeat 19
2025-04-10 00:38:32,160 - INFO - Processing kb_a, Q11, repeat 19
2025-04-10 00:38:34,933 - INFO - Processing kb_a, Q12, repeat 19
2025-04-10 00:38:36,063 - INFO - Processing kb_a, Q13, repeat 19
2025-04-10 00:38:47,950 - INFO - Processing kb_a, Q14, repeat 19
2025-04-10 00:38:52,025 - INFO - Processing kb_a, Q15, repeat 19
2025-04-10 00:38:52,672 - INFO - Processing kb_a, Q16, repeat 19
2025-04-10 00:38:53,707 - INFO - Processing kb_a, Q17, repeat 19
2025-04-10 00:38:54,376 - INFO - Processing kb_a, Q18, repeat 19
2025-04-10 00:38:58,202 - INFO - Processing kb_a, Q19, repeat 19
2025-04-10 00:38:58,799 - INFO - Processing kb_a, Q20, repeat 19
2025-04-10 00:38:59,617 - INFO - Starting repeat 20/25 for all questions
2025-04-10 00:38:59,618 - INFO - Processing kb_a, Q1, repeat 20
2025-04-10 00:39:02,935 - INFO - Processing kb_a, Q2, repeat 20
2025-04-10 00:39:04,783 - INFO - Processing kb_a, Q3, repeat 20
2025-04-10 00:39:07,259 - INFO - Processing kb_a, Q4, repeat 20
2025-04-10 00:39:09,855 - INFO - Processing kb_a, Q5, repeat 20
2025-04-10 00:39:11,276 - INFO - Processing kb_a, Q6, repeat 20
2025-04-10 00:39:14,220 - INFO - Processing kb_a, Q7, repeat 20
2025-04-10 00:39:15,764 - INFO - Processing kb_a, Q8, repeat 20
2025-04-10 00:39:19,282 - INFO - Processing kb_a, Q9, repeat 20
2025-04-10 00:39:22,905 - INFO - Processing kb_a, Q10, repeat 20
2025-04-10 00:39:24,469 - INFO - Processing kb_a, Q11, repeat 20
2025-04-10 00:39:26,042 - INFO - Processing kb_a, Q12, repeat 20
2025-04-10 00:39:27,198 - INFO - Processing kb_a, Q13, repeat 20
2025-04-10 00:39:41,331 - INFO - Processing kb_a, Q14, repeat 20
2025-04-10 00:39:44,741 - INFO - Processing kb_a, Q15, repeat 20
2025-04-10 00:39:45,420 - INFO - Processing kb_a, Q16, repeat 20
2025-04-10 00:39:46,316 - INFO - Processing kb_a, Q17, repeat 20
2025-04-10 00:39:46,914 - INFO - Processing kb_a, Q18, repeat 20
2025-04-10 00:39:52,425 - INFO - Processing kb_a, Q19, repeat 20
2025-04-10 00:39:53,040 - INFO - Processing kb_a, Q20, repeat 20
2025-04-10 00:39:53,979 - INFO - Starting repeat 21/25 for all questions
2025-04-10 00:39:53,980 - INFO - Processing kb_a, Q1, repeat 21
2025-04-10 00:39:57,320 - INFO - Processing kb_a, Q2, repeat 21
2025-04-10 00:39:59,343 - INFO - Processing kb_a, Q3, repeat 21
2025-04-10 00:40:03,018 - INFO - Processing kb_a, Q4, repeat 21
2025-04-10 00:40:07,370 - INFO - Processing kb_a, Q5, repeat 21
2025-04-10 00:40:08,799 - INFO - Processing kb_a, Q6, repeat 21
2025-04-10 00:40:13,449 - INFO - Processing kb_a, Q7, repeat 21
2025-04-10 00:40:17,342 - INFO - Processing kb_a, Q8, repeat 21
2025-04-10 00:40:20,047 - INFO - Processing kb_a, Q9, repeat 21
2025-04-10 00:40:23,580 - INFO - Processing kb_a, Q10, repeat 21
2025-04-10 00:40:25,031 - INFO - Processing kb_a, Q11, repeat 21
2025-04-10 00:40:26,838 - INFO - Processing kb_a, Q12, repeat 21
2025-04-10 00:40:27,967 - INFO - Processing kb_a, Q13, repeat 21
2025-04-10 00:40:40,108 - INFO - Processing kb_a, Q14, repeat 21
2025-04-10 00:40:44,506 - INFO - Processing kb_a, Q15, repeat 21
2025-04-10 00:40:45,158 - INFO - Processing kb_a, Q16, repeat 21
2025-04-10 00:40:46,075 - INFO - Processing kb_a, Q17, repeat 21
2025-04-10 00:40:46,876 - INFO - Processing kb_a, Q18, repeat 21
2025-04-10 00:40:51,209 - INFO - Processing kb_a, Q19, repeat 21
2025-04-10 00:40:51,811 - INFO - Processing kb_a, Q20, repeat 21
2025-04-10 00:40:52,630 - INFO - Starting repeat 22/25 for all questions
2025-04-10 00:40:52,630 - INFO - Processing kb_a, Q1, repeat 22
2025-04-10 00:40:56,156 - INFO - Processing kb_a, Q2, repeat 22
2025-04-10 00:40:58,315 - INFO - Processing kb_a, Q3, repeat 22
2025-04-10 00:41:01,551 - INFO - Processing kb_a, Q4, repeat 22
2025-04-10 00:41:03,824 - INFO - Processing kb_a, Q5, repeat 22
2025-04-10 00:41:05,411 - INFO - Processing kb_a, Q6, repeat 22
2025-04-10 00:41:09,441 - INFO - Processing kb_a, Q7, repeat 22
2025-04-10 00:41:10,857 - INFO - Processing kb_a, Q8, repeat 22
2025-04-10 00:41:14,024 - INFO - Processing kb_a, Q9, repeat 22
2025-04-10 00:41:17,782 - INFO - Processing kb_a, Q10, repeat 22
2025-04-10 00:41:19,302 - INFO - Processing kb_a, Q11, repeat 22
2025-04-10 00:41:20,854 - INFO - Processing kb_a, Q12, repeat 22
2025-04-10 00:41:22,058 - INFO - Processing kb_a, Q13, repeat 22
2025-04-10 00:41:34,924 - INFO - Processing kb_a, Q14, repeat 22
2025-04-10 00:41:39,377 - INFO - Processing kb_a, Q15, repeat 22
2025-04-10 00:41:40,066 - INFO - Processing kb_a, Q16, repeat 22
2025-04-10 00:41:40,967 - INFO - Processing kb_a, Q17, repeat 22
2025-04-10 00:41:41,587 - INFO - Processing kb_a, Q18, repeat 22
2025-04-10 00:41:45,706 - INFO - Processing kb_a, Q19, repeat 22
2025-04-10 00:41:46,305 - INFO - Processing kb_a, Q20, repeat 22
2025-04-10 00:41:47,230 - INFO - Starting repeat 23/25 for all questions
2025-04-10 00:41:47,230 - INFO - Processing kb_a, Q1, repeat 23
2025-04-10 00:41:51,298 - INFO - Processing kb_a, Q2, repeat 23
2025-04-10 00:41:53,442 - INFO - Processing kb_a, Q3, repeat 23
2025-04-10 00:41:55,902 - INFO - Processing kb_a, Q4, repeat 23
2025-04-10 00:42:00,392 - INFO - Processing kb_a, Q5, repeat 23
2025-04-10 00:42:02,282 - INFO - Processing kb_a, Q6, repeat 23
2025-04-10 00:42:06,387 - INFO - Processing kb_a, Q7, repeat 23
2025-04-10 00:42:07,851 - INFO - Processing kb_a, Q8, repeat 23
2025-04-10 00:42:10,864 - INFO - Processing kb_a, Q9, repeat 23
2025-04-10 00:42:14,409 - INFO - Processing kb_a, Q10, repeat 23
2025-04-10 00:42:15,712 - INFO - Processing kb_a, Q11, repeat 23
2025-04-10 00:42:18,705 - INFO - Processing kb_a, Q12, repeat 23
2025-04-10 00:42:19,861 - INFO - Processing kb_a, Q13, repeat 23
2025-04-10 00:42:31,016 - INFO - Processing kb_a, Q14, repeat 23
2025-04-10 00:42:36,505 - INFO - Processing kb_a, Q15, repeat 23
2025-04-10 00:42:37,180 - INFO - Processing kb_a, Q16, repeat 23
2025-04-10 00:42:38,631 - INFO - Processing kb_a, Q17, repeat 23
2025-04-10 00:42:39,435 - INFO - Processing kb_a, Q18, repeat 23
2025-04-10 00:42:44,670 - INFO - Processing kb_a, Q19, repeat 23
2025-04-10 00:42:45,269 - INFO - Processing kb_a, Q20, repeat 23
2025-04-10 00:42:46,089 - INFO - Starting repeat 24/25 for all questions
2025-04-10 00:42:46,089 - INFO - Processing kb_a, Q1, repeat 24
2025-04-10 00:42:49,524 - INFO - Processing kb_a, Q2, repeat 24
2025-04-10 00:42:51,704 - INFO - Processing kb_a, Q3, repeat 24
2025-04-10 00:42:54,231 - INFO - Processing kb_a, Q4, repeat 24
2025-04-10 00:42:58,381 - INFO - Processing kb_a, Q5, repeat 24
2025-04-10 00:43:00,087 - INFO - Processing kb_a, Q6, repeat 24
2025-04-10 00:43:04,074 - INFO - Processing kb_a, Q7, repeat 24
2025-04-10 00:43:05,536 - INFO - Processing kb_a, Q8, repeat 24
2025-04-10 00:43:08,745 - INFO - Processing kb_a, Q9, repeat 24
2025-04-10 00:43:11,610 - INFO - Processing kb_a, Q10, repeat 24
2025-04-10 00:43:12,993 - INFO - Processing kb_a, Q11, repeat 24
2025-04-10 00:43:14,567 - INFO - Processing kb_a, Q12, repeat 24
2025-04-10 00:43:15,741 - INFO - Processing kb_a, Q13, repeat 24
2025-04-10 00:43:28,677 - INFO - Processing kb_a, Q14, repeat 24
2025-04-10 00:43:31,900 - INFO - Processing kb_a, Q15, repeat 24
2025-04-10 00:43:32,536 - INFO - Processing kb_a, Q16, repeat 24
2025-04-10 00:43:33,723 - INFO - Processing kb_a, Q17, repeat 24
2025-04-10 00:43:34,575 - INFO - Processing kb_a, Q18, repeat 24
2025-04-10 00:43:37,834 - INFO - Processing kb_a, Q19, repeat 24
2025-04-10 00:43:38,496 - INFO - Processing kb_a, Q20, repeat 24
2025-04-10 00:43:39,436 - INFO - Starting repeat 25/25 for all questions
2025-04-10 00:43:39,436 - INFO - Processing kb_a, Q1, repeat 25
2025-04-10 00:43:41,487 - INFO - Processing kb_a, Q2, repeat 25
2025-04-10 00:43:43,506 - INFO - Processing kb_a, Q3, repeat 25
2025-04-10 00:43:46,452 - INFO - Processing kb_a, Q4, repeat 25
2025-04-10 00:43:50,647 - INFO - Processing kb_a, Q5, repeat 25
2025-04-10 00:43:52,042 - INFO - Processing kb_a, Q6, repeat 25
2025-04-10 00:43:56,473 - INFO - Processing kb_a, Q7, repeat 25
2025-04-10 00:43:58,059 - INFO - Processing kb_a, Q8, repeat 25
2025-04-10 00:44:01,486 - INFO - Processing kb_a, Q9, repeat 25
2025-04-10 00:44:04,090 - INFO - Processing kb_a, Q10, repeat 25
2025-04-10 00:44:05,402 - INFO - Processing kb_a, Q11, repeat 25
2025-04-10 00:44:06,957 - INFO - Processing kb_a, Q12, repeat 25
2025-04-10 00:44:08,157 - INFO - Processing kb_a, Q13, repeat 25
2025-04-10 00:44:23,168 - INFO - Processing kb_a, Q14, repeat 25
2025-04-10 00:44:27,069 - INFO - Processing kb_a, Q15, repeat 25
2025-04-10 00:44:27,716 - INFO - Processing kb_a, Q16, repeat 25
2025-04-10 00:44:28,615 - INFO - Processing kb_a, Q17, repeat 25
2025-04-10 00:44:29,489 - INFO - Processing kb_a, Q18, repeat 25
2025-04-10 00:44:34,281 - INFO - Processing kb_a, Q19, repeat 25
2025-04-10 00:44:34,947 - INFO - Processing kb_a, Q20, repeat 25
2025-04-10 00:44:36,251 - INFO - Saved results for kb_a to ./model_results/kb_a_results_20250410_004435.json
2025-04-10 00:45:07,775 - INFO - Starting repeat 1/25 for all questions
2025-04-10 00:45:07,775 - INFO - Processing kb_b, Q1, repeat 1
2025-04-10 00:45:12,706 - INFO - Processing kb_b, Q2, repeat 1
2025-04-10 00:45:15,306 - INFO - Processing kb_b, Q3, repeat 1
2025-04-10 00:45:18,764 - INFO - Processing kb_b, Q4, repeat 1
2025-04-10 00:45:21,290 - INFO - Processing kb_b, Q5, repeat 1
2025-04-10 00:45:22,717 - INFO - Processing kb_b, Q6, repeat 1
2025-04-10 00:45:25,695 - INFO - Processing kb_b, Q7, repeat 1
2025-04-10 00:45:27,440 - INFO - Processing kb_b, Q8, repeat 1
2025-04-10 00:45:30,957 - INFO - Processing kb_b, Q9, repeat 1
2025-04-10 00:45:33,050 - INFO - Processing kb_b, Q10, repeat 1
2025-04-10 00:45:34,391 - INFO - Processing kb_b, Q11, repeat 1
2025-04-10 00:45:35,966 - INFO - Processing kb_b, Q12, repeat 1
2025-04-10 00:45:39,907 - INFO - Processing kb_b, Q13, repeat 1
2025-04-10 00:45:52,312 - INFO - Processing kb_b, Q14, repeat 1
2025-04-10 00:45:55,759 - INFO - Processing kb_b, Q15, repeat 1
2025-04-10 00:45:56,411 - INFO - Processing kb_b, Q16, repeat 1
2025-04-10 00:45:57,308 - INFO - Processing kb_b, Q17, repeat 1
2025-04-10 00:45:57,953 - INFO - Processing kb_b, Q18, repeat 1
2025-04-10 00:46:00,613 - INFO - Processing kb_b, Q19, repeat 1
2025-04-10 00:46:01,231 - INFO - Processing kb_b, Q20, repeat 1
2025-04-10 00:46:01,948 - INFO - Starting repeat 2/25 for all questions
2025-04-10 00:46:01,948 - INFO - Processing kb_b, Q1, repeat 2
2025-04-10 00:46:04,576 - INFO - Processing kb_b, Q2, repeat 2
2025-04-10 00:46:06,916 - INFO - Processing kb_b, Q3, repeat 2
2025-04-10 00:46:09,884 - INFO - Processing kb_b, Q4, repeat 2
2025-04-10 00:46:16,218 - INFO - Processing kb_b, Q5, repeat 2
2025-04-10 00:46:18,041 - INFO - Processing kb_b, Q6, repeat 2
2025-04-10 00:46:21,983 - INFO - Processing kb_b, Q7, repeat 2
2025-04-10 00:46:23,448 - INFO - Processing kb_b, Q8, repeat 2
2025-04-10 00:46:26,568 - INFO - Processing kb_b, Q9, repeat 2
2025-04-10 00:46:28,691 - INFO - Processing kb_b, Q10, repeat 2
2025-04-10 00:46:30,398 - INFO - Processing kb_b, Q11, repeat 2
2025-04-10 00:46:31,944 - INFO - Processing kb_b, Q12, repeat 2
2025-04-10 00:46:33,139 - INFO - Processing kb_b, Q13, repeat 2
2025-04-10 00:46:45,071 - INFO - Processing kb_b, Q14, repeat 2
2025-04-10 00:46:49,518 - INFO - Processing kb_b, Q15, repeat 2
2025-04-10 00:46:50,169 - INFO - Processing kb_b, Q16, repeat 2
2025-04-10 00:46:51,086 - INFO - Processing kb_b, Q17, repeat 2
2025-04-10 00:46:51,750 - INFO - Processing kb_b, Q18, repeat 2
2025-04-10 00:46:57,125 - INFO - Processing kb_b, Q19, repeat 2
2025-04-10 00:46:57,768 - INFO - Processing kb_b, Q20, repeat 2
2025-04-10 00:46:58,517 - INFO - Starting repeat 3/25 for all questions
2025-04-10 00:46:58,517 - INFO - Processing kb_b, Q1, repeat 3
2025-04-10 00:47:01,191 - INFO - Processing kb_b, Q2, repeat 3
2025-04-10 00:47:03,127 - INFO - Processing kb_b, Q3, repeat 3
2025-04-10 00:47:05,670 - INFO - Processing kb_b, Q4, repeat 3
2025-04-10 00:47:10,121 - INFO - Processing kb_b, Q5, repeat 3
2025-04-10 00:47:12,466 - INFO - Processing kb_b, Q6, repeat 3
2025-04-10 00:47:17,569 - INFO - Processing kb_b, Q7, repeat 3
2025-04-10 00:47:19,126 - INFO - Processing kb_b, Q8, repeat 3
2025-04-10 00:47:22,407 - INFO - Processing kb_b, Q9, repeat 3
2025-04-10 00:47:25,926 - INFO - Processing kb_b, Q10, repeat 3
2025-04-10 00:47:27,181 - INFO - Processing kb_b, Q11, repeat 3
2025-04-10 00:47:29,022 - INFO - Processing kb_b, Q12, repeat 3
2025-04-10 00:47:30,176 - INFO - Processing kb_b, Q13, repeat 3
2025-04-10 00:47:42,290 - INFO - Processing kb_b, Q14, repeat 3
2025-04-10 00:47:46,066 - INFO - Processing kb_b, Q15, repeat 3
2025-04-10 00:47:46,718 - INFO - Processing kb_b, Q16, repeat 3
2025-04-10 00:47:47,618 - INFO - Processing kb_b, Q17, repeat 3
2025-04-10 00:47:48,302 - INFO - Processing kb_b, Q18, repeat 3
2025-04-10 00:47:52,652 - INFO - Processing kb_b, Q19, repeat 3
2025-04-10 00:47:53,270 - INFO - Processing kb_b, Q20, repeat 3
2025-04-10 00:47:54,229 - INFO - Starting repeat 4/25 for all questions
2025-04-10 00:47:54,229 - INFO - Processing kb_b, Q1, repeat 4
2025-04-10 00:47:57,137 - INFO - Processing kb_b, Q2, repeat 4
2025-04-10 00:47:59,340 - INFO - Processing kb_b, Q3, repeat 4
2025-04-10 00:48:02,054 - INFO - Processing kb_b, Q4, repeat 4
2025-04-10 00:48:07,006 - INFO - Processing kb_b, Q5, repeat 4
2025-04-10 00:48:08,481 - INFO - Processing kb_b, Q6, repeat 4
2025-04-10 00:48:12,125 - INFO - Processing kb_b, Q7, repeat 4
2025-04-10 00:48:13,584 - INFO - Processing kb_b, Q8, repeat 4
2025-04-10 00:48:16,522 - INFO - Processing kb_b, Q9, repeat 4
2025-04-10 00:48:18,751 - INFO - Processing kb_b, Q10, repeat 4
2025-04-10 00:48:20,137 - INFO - Processing kb_b, Q11, repeat 4
2025-04-10 00:48:21,679 - INFO - Processing kb_b, Q12, repeat 4
2025-04-10 00:48:23,199 - INFO - Processing kb_b, Q13, repeat 4
2025-04-10 00:48:36,750 - INFO - Processing kb_b, Q14, repeat 4
2025-04-10 00:48:40,507 - INFO - Processing kb_b, Q15, repeat 4
2025-04-10 00:48:41,158 - INFO - Processing kb_b, Q16, repeat 4
2025-04-10 00:48:42,322 - INFO - Processing kb_b, Q17, repeat 4
2025-04-10 00:48:42,938 - INFO - Processing kb_b, Q18, repeat 4
2025-04-10 00:48:46,641 - INFO - Processing kb_b, Q19, repeat 4
2025-04-10 00:48:47,264 - INFO - Processing kb_b, Q20, repeat 4
2025-04-10 00:48:48,003 - INFO - Starting repeat 5/25 for all questions
2025-04-10 00:48:48,003 - INFO - Processing kb_b, Q1, repeat 5
2025-04-10 00:48:53,714 - INFO - Processing kb_b, Q2, repeat 5
2025-04-10 00:48:56,264 - INFO - Processing kb_b, Q3, repeat 5
2025-04-10 00:48:58,615 - INFO - Processing kb_b, Q4, repeat 5
2025-04-10 00:49:01,234 - INFO - Processing kb_b, Q5, repeat 5
2025-04-10 00:49:02,804 - INFO - Processing kb_b, Q6, repeat 5
2025-04-10 00:49:05,285 - INFO - Processing kb_b, Q7, repeat 5
2025-04-10 00:49:06,772 - INFO - Processing kb_b, Q8, repeat 5
2025-04-10 00:49:10,636 - INFO - Processing kb_b, Q9, repeat 5
2025-04-10 00:49:12,739 - INFO - Processing kb_b, Q10, repeat 5
2025-04-10 00:49:14,148 - INFO - Processing kb_b, Q11, repeat 5
2025-04-10 00:49:16,009 - INFO - Processing kb_b, Q12, repeat 5
2025-04-10 00:49:19,515 - INFO - Processing kb_b, Q13, repeat 5
2025-04-10 00:49:31,333 - INFO - Processing kb_b, Q14, repeat 5
2025-04-10 00:49:35,692 - INFO - Processing kb_b, Q15, repeat 5
2025-04-10 00:49:36,322 - INFO - Processing kb_b, Q16, repeat 5
2025-04-10 00:49:37,234 - INFO - Processing kb_b, Q17, repeat 5
2025-04-10 00:49:38,019 - INFO - Processing kb_b, Q18, repeat 5
2025-04-10 00:49:42,395 - INFO - Processing kb_b, Q19, repeat 5
2025-04-10 00:49:43,016 - INFO - Processing kb_b, Q20, repeat 5
2025-04-10 00:49:43,771 - INFO - Starting repeat 6/25 for all questions
2025-04-10 00:49:43,771 - INFO - Processing kb_b, Q1, repeat 6
2025-04-10 00:49:50,222 - INFO - Processing kb_b, Q2, repeat 6
2025-04-10 00:49:52,205 - INFO - Processing kb_b, Q3, repeat 6
2025-04-10 00:49:54,789 - INFO - Processing kb_b, Q4, repeat 6
2025-04-10 00:49:57,952 - INFO - Processing kb_b, Q5, repeat 6
2025-04-10 00:50:01,081 - INFO - Processing kb_b, Q6, repeat 6
2025-04-10 00:50:03,890 - INFO - Processing kb_b, Q7, repeat 6
2025-04-10 00:50:07,013 - INFO - Processing kb_b, Q8, repeat 6
2025-04-10 00:50:10,364 - INFO - Processing kb_b, Q9, repeat 6
2025-04-10 00:50:12,984 - INFO - Processing kb_b, Q10, repeat 6
2025-04-10 00:50:14,202 - INFO - Processing kb_b, Q11, repeat 6
2025-04-10 00:50:15,753 - INFO - Processing kb_b, Q12, repeat 6
2025-04-10 00:50:17,210 - INFO - Processing kb_b, Q13, repeat 6
2025-04-10 00:50:30,364 - INFO - Processing kb_b, Q14, repeat 6
2025-04-10 00:50:34,929 - INFO - Processing kb_b, Q15, repeat 6
2025-04-10 00:50:35,572 - INFO - Processing kb_b, Q16, repeat 6
2025-04-10 00:50:36,491 - INFO - Processing kb_b, Q17, repeat 6
2025-04-10 00:50:37,179 - INFO - Processing kb_b, Q18, repeat 6
2025-04-10 00:50:41,282 - INFO - Processing kb_b, Q19, repeat 6
2025-04-10 00:50:41,930 - INFO - Processing kb_b, Q20, repeat 6
2025-04-10 00:50:42,736 - INFO - Starting repeat 7/25 for all questions
2025-04-10 00:50:42,736 - INFO - Processing kb_b, Q1, repeat 7
2025-04-10 00:50:45,460 - INFO - Processing kb_b, Q2, repeat 7
2025-04-10 00:50:47,679 - INFO - Processing kb_b, Q3, repeat 7
2025-04-10 00:50:50,612 - INFO - Processing kb_b, Q4, repeat 7
2025-04-10 00:50:53,001 - INFO - Processing kb_b, Q5, repeat 7
2025-04-10 00:50:54,494 - INFO - Processing kb_b, Q6, repeat 7
2025-04-10 00:50:58,113 - INFO - Processing kb_b, Q7, repeat 7
2025-04-10 00:50:59,644 - INFO - Processing kb_b, Q8, repeat 7
2025-04-10 00:51:02,465 - INFO - Processing kb_b, Q9, repeat 7
2025-04-10 00:51:04,633 - INFO - Processing kb_b, Q10, repeat 7
2025-04-10 00:51:05,838 - INFO - Processing kb_b, Q11, repeat 7
2025-04-10 00:51:07,595 - INFO - Processing kb_b, Q12, repeat 7
2025-04-10 00:51:08,932 - INFO - Processing kb_b, Q13, repeat 7
2025-04-10 00:51:19,874 - INFO - Processing kb_b, Q14, repeat 7
2025-04-10 00:51:23,695 - INFO - Processing kb_b, Q15, repeat 7
2025-04-10 00:51:24,344 - INFO - Processing kb_b, Q16, repeat 7
2025-04-10 00:51:25,945 - INFO - Processing kb_b, Q17, repeat 7
2025-04-10 00:51:26,634 - INFO - Processing kb_b, Q18, repeat 7
2025-04-10 00:51:31,660 - INFO - Processing kb_b, Q19, repeat 7
2025-04-10 00:51:32,320 - INFO - Processing kb_b, Q20, repeat 7
2025-04-10 00:51:33,243 - INFO - Starting repeat 8/25 for all questions
2025-04-10 00:51:33,243 - INFO - Processing kb_b, Q1, repeat 8
2025-04-10 00:51:36,220 - INFO - Processing kb_b, Q2, repeat 8
2025-04-10 00:51:38,456 - INFO - Processing kb_b, Q3, repeat 8
2025-04-10 00:51:41,336 - INFO - Processing kb_b, Q4, repeat 8
2025-04-10 00:51:46,751 - INFO - Processing kb_b, Q5, repeat 8
2025-04-10 00:51:48,141 - INFO - Processing kb_b, Q6, repeat 8
2025-04-10 00:51:52,502 - INFO - Processing kb_b, Q7, repeat 8
2025-04-10 00:51:54,065 - INFO - Processing kb_b, Q8, repeat 8
2025-04-10 00:51:57,118 - INFO - Processing kb_b, Q9, repeat 8
2025-04-10 00:52:00,252 - INFO - Processing kb_b, Q10, repeat 8
2025-04-10 00:52:01,797 - INFO - Processing kb_b, Q11, repeat 8
2025-04-10 00:52:03,294 - INFO - Processing kb_b, Q12, repeat 8
2025-04-10 00:52:07,012 - INFO - Processing kb_b, Q13, repeat 8
2025-04-10 00:52:19,540 - INFO - Processing kb_b, Q14, repeat 8
2025-04-10 00:52:24,492 - INFO - Processing kb_b, Q15, repeat 8
2025-04-10 00:52:25,145 - INFO - Processing kb_b, Q16, repeat 8
2025-04-10 00:52:26,063 - INFO - Processing kb_b, Q17, repeat 8
2025-04-10 00:52:26,683 - INFO - Processing kb_b, Q18, repeat 8
2025-04-10 00:52:29,654 - INFO - Processing kb_b, Q19, repeat 8
2025-04-10 00:52:30,297 - INFO - Processing kb_b, Q20, repeat 8
2025-04-10 00:52:31,122 - INFO - Starting repeat 9/25 for all questions
2025-04-10 00:52:31,122 - INFO - Processing kb_b, Q1, repeat 9
2025-04-10 00:52:34,091 - INFO - Processing kb_b, Q2, repeat 9
2025-04-10 00:52:37,031 - INFO - Processing kb_b, Q3, repeat 9
2025-04-10 00:52:40,000 - INFO - Processing kb_b, Q4, repeat 9
2025-04-10 00:52:44,557 - INFO - Processing kb_b, Q5, repeat 9
2025-04-10 00:52:46,006 - INFO - Processing kb_b, Q6, repeat 9
2025-04-10 00:52:50,206 - INFO - Processing kb_b, Q7, repeat 9
2025-04-10 00:52:51,746 - INFO - Processing kb_b, Q8, repeat 9
2025-04-10 00:52:55,342 - INFO - Processing kb_b, Q9, repeat 9
2025-04-10 00:52:57,645 - INFO - Processing kb_b, Q10, repeat 9
2025-04-10 00:52:58,639 - INFO - Processing kb_b, Q11, repeat 9
